timestamp,open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
30-07-2023 18:51,29358.27,29362,29353.26,29353.26,22.93767,673410.6511,510,8.2567,242404.7337
30-07-2023 18:50,29358.26,29358.27,29358.26,29358.26,5.10737,149943.5325,152,3.61003,105984.2354
30-07-2023 18:49,29366,29366.01,29357.9,29358.27,6.59515,193656.4653,314,0.55292,16235.78223
30-07-2023 18:48,29368.94,29368.95,29364.79,29366.01,8.87675,260687.3594,255,1.60662,47181.46285
30-07-2023 18:47,29372.8,29372.81,29368.94,29368.94,3.7431,109938.2102,253,0.62013,18212.98418
30-07-2023 18:46,29378.67,29378.67,29372.79,29372.81,9.36849,275211.4574,312,0.24069,7070.435961
30-07-2023 18:45,29379.8,29379.8,29378.66,29378.66,7.39282,217195.4005,249,0.66807,19627.18041
30-07-2023 18:44,29378.67,29379.8,29378.66,29379.8,3.31777,97472.00727,179,2.5148,73881.63146
30-07-2023 18:43,29378.67,29378.67,29378.66,29378.66,1.23688,36337.88381,103,0.68265,20055.34908
30-07-2023 18:42,29378.66,29378.67,29378.66,29378.66,1.66708,48976.58591,140,0.93967,27606.25484
30-07-2023 18:41,29378.67,29378.67,29378.66,29378.66,2.13819,62817.16601,164,0.89824,26389.09654
30-07-2023 18:40,29378.67,29378.67,29378.66,29378.66,2.45229,72045.00213,147,0.79955,23489.7156
30-07-2023 18:39,29378.66,29378.67,29378.66,29378.67,0.83279,24466.25915,123,0.48913,14369.98886
30-07-2023 18:38,29377.49,29378.67,29377.48,29378.66,2.04046,59944.09568,151,1.3759,40420.66243
30-07-2023 18:37,29377.48,29377.49,29377.48,29377.48,1.85617,54529.60494,187,0.78867,23169.14504
30-07-2023 18:36,29377.48,29377.49,29377.48,29377.49,0.97371,28605.14877,122,0.27143,7973.932111
30-07-2023 18:35,29377.27,29377.49,29377.27,29377.48,11.8629,348500.9894,189,7.76871,228224.0299
30-07-2023 18:34,29377.28,29377.28,29377.27,29377.27,3.31109,97270.80801,207,2.30889,67828.90802
30-07-2023 18:33,29377.28,29377.28,29377.27,29377.27,3.19224,93779.29961,178,0.32259,9476.816755
30-07-2023 18:32,29377.27,29377.28,29377.27,29377.27,4.32239,126980.0215,195,0.34723,10200.67293
30-07-2023 18:31,29377.28,29377.28,29377.27,29377.27,2.71719,79823.62557,157,0.12952,3804.945306
30-07-2023 18:30,29377.28,29377.28,29377.27,29377.27,2.13228,62640.57184,200,0.65606,19273.25832
30-07-2023 18:29,29378.44,29378.45,29377.27,29377.28,5.75776,169148.3147,186,1.24163,36475.72784
30-07-2023 18:28,29378.98,29378.99,29378.44,29378.44,6.21329,182539.6735,225,0.68615,20158.34499
30-07-2023 18:27,29378.99,29378.99,29378.98,29378.98,0.99546,29245.60209,145,0.26566,7804.822483
30-07-2023 18:26,29378.99,29378.99,29378.98,29378.98,3.01888,88691.62945,148,1.43117,42046.32912
30-07-2023 18:25,29381.37,29381.38,29378.98,29378.98,7.47904,219734.7703,246,2.82023,82856.51447
30-07-2023 18:24,29381.37,29381.38,29381.37,29381.37,2.44419,71813.6589,169,0.81645,23988.4277
30-07-2023 18:23,29381.37,29381.38,29381.37,29381.37,6.87515,202001.3287,198,0.27205,7993.204429
30-07-2023 18:22,29381.04,29381.38,29381.04,29381.38,5.29824,155668.7547,213,3.18684,93633.01102
30-07-2023 18:21,29379.86,29381.05,29379.85,29381.04,4.51613,132683.5362,247,2.72344,80014.39568
30-07-2023 18:20,29379.86,29379.86,29379.85,29379.86,1.17417,34496.94275,134,0.42722,12551.66379
30-07-2023 18:19,29378.45,29379.86,29378.44,29379.86,6.83861,200913.0269,172,3.40192,99943.76781
30-07-2023 18:18,29378.45,29378.45,29378.44,29378.44,2.05391,60340.68681,136,1.51131,44399.94527
30-07-2023 18:17,29378.45,29378.45,29378.44,29378.45,3.20054,94026.87568,174,0.33222,9760.108659
30-07-2023 18:16,29378.44,29378.45,29378.44,29378.44,4.14051,121641.7536,196,2.90003,85198.38635
30-07-2023 18:15,29385.3,29385.31,29378.44,29378.44,8.56483,251645.8003,285,1.77576,52171.31477
30-07-2023 18:14,29390.44,29390.44,29384.35,29385.31,13.51953,397310.7295,270,0.10708,3146.849141
30-07-2023 18:13,29396.82,29396.83,29390.43,29390.44,9.81664,288548.1213,257,0.33992,9990.507379
30-07-2023 18:12,29397.98,29397.98,29396.82,29396.83,5.25868,154593.9979,253,1.05016,30872.13207
30-07-2023 18:11,29396.01,29397.98,29396.01,29397.97,2.65508,78052.25494,167,1.4802,43513.45193
30-07-2023 18:10,29396,29396.02,29395.99,29396.01,1.02975,30270.52811,140,0.63773,18746.71157
30-07-2023 18:09,29393.99,29396,29393.99,29395.99,1.88869,55517.27937,146,1.22941,36137.73336
30-07-2023 18:08,29391.23,29394,29391.22,29394,1.84017,54086.63607,147,1.37212,40328.92537
30-07-2023 18:07,29388.3,29391.23,29388.29,29391.23,7.65705,225031.4962,230,7.12591,209421.5648
30-07-2023 18:06,29397.22,29397.22,29388.29,29388.3,10.76378,316384.5786,318,0.9422,27694.68588
30-07-2023 18:05,29399.18,29399.18,29397.21,29397.21,6.74986,198437.3047,207,1.39961,41146.74799
30-07-2023 18:04,29399.17,29399.18,29399.17,29399.18,0.9259,27220.69328,136,0.17808,5235.405974
30-07-2023 18:03,29399.17,29399.18,29399.17,29399.18,2.08037,61161.16261,171,1.13129,33258.99834
30-07-2023 18:02,29399.18,29399.18,29399.17,29399.17,1.82105,53537.36475,139,0.62228,18294.52173
30-07-2023 18:01,29399.18,29399.18,29399.17,29399.17,0.91298,26840.8566,125,0.23774,6989.361053
30-07-2023 18:00,29396.52,29399.18,29396.51,29399.18,7.05455,207382.8287,274,5.90256,173518.0642
30-07-2023 17:59,29396.52,29396.52,29396.51,29396.52,1.47595,43387.78596,148,0.7025,20651.0553
30-07-2023 17:58,29396.52,29396.52,29396.51,29396.51,2.55021,74967.29507,155,2.13063,62633.10741
30-07-2023 17:57,29398.99,29399,29396.51,29396.51,6.46769,190134.7452,305,2.55302,75050.61032
30-07-2023 17:56,29399,29399,29398.99,29399,3.51403,103308.9568,182,2.39257,70339.16543
30-07-2023 17:55,29397.5,29399,29397.49,29398.99,3.2329,95039.77678,188,2.09288,61525.71941
30-07-2023 17:54,29391.99,29397.5,29391.99,29397.49,3.12814,91948.49637,224,2.31642,68088.52361
30-07-2023 17:53,29385.31,29392,29385.3,29392,6.02246,176976.6212,282,3.16509,93010.32244
30-07-2023 17:52,29385.3,29385.31,29385.3,29385.31,2.36279,69431.3031,120,1.01084,29703.84676
30-07-2023 17:51,29385.31,29385.31,29385.3,29385.3,1.99007,58478.81771,138,1.37371,40366.8942
30-07-2023 17:50,29382.01,29385.31,29382,29385.3,5.074,149087.1481,248,4.51027,132522.7153
30-07-2023 17:49,29382,29382.01,29382,29382.01,6.15545,180859.4458,188,1.38965,40830.7102
30-07-2023 17:48,29382,29382.01,29382,29382.01,1.49535,43936.37867,131,0.49653,14589.04943
30-07-2023 17:47,29388.86,29388.87,29382,29382.01,7.59561,223196.8776,281,0.41951,12327.46294
30-07-2023 17:46,29388.86,29388.87,29388.86,29388.87,2.2427,65910.40962,158,1.3295,39072.50267
30-07-2023 17:45,29388.87,29388.87,29388.86,29388.86,0.85454,25113.95975,153,0.33218,9762.394837
30-07-2023 17:44,29388.86,29388.87,29388.86,29388.86,4.19978,123426.7683,159,2.18562,64232.90205
30-07-2023 17:43,29390.01,29390.01,29388.86,29388.87,6.42984,188967.6472,156,0.68589,20157.7927
30-07-2023 17:42,29393.48,29393.49,29390,29390.01,5.7222,168184.8724,247,1.01992,29976.86418
30-07-2023 17:41,29396.5,29396.5,29393.48,29393.49,3.88788,114283.6764,254,0.73579,21627.76391
30-07-2023 17:40,29396.49,29396.5,29396.49,29396.49,3.84579,113052.7344,231,0.71307,20961.76226
30-07-2023 17:39,29387.49,29396.5,29387.49,29396.49,49.41913,1452569.7,454,48.21172,1417082.76
30-07-2023 17:38,29385.47,29389.76,29385.46,29387.5,10.04313,295149.3201,310,4.26343,125291.3321
30-07-2023 17:37,29381.31,29385.47,29381.3,29385.47,3.14291,92344.13109,264,2.16702,63670.85232
30-07-2023 17:36,29381.31,29381.31,29381.3,29381.31,6.39581,187917.2313,288,1.89533,55687.27828
30-07-2023 17:35,29374.52,29381.31,29374.52,29381.3,16.36341,480704.5962,397,14.66163,430705.5714
30-07-2023 17:34,29374.53,29374.53,29374.52,29374.52,1.92639,56586.79091,177,0.93262,27395.27417
30-07-2023 17:33,29374.52,29374.53,29374.52,29374.53,3.91869,115109.6457,230,0.7891,23179.44162
30-07-2023 17:32,29374.52,29374.53,29374.52,29374.52,2.36833,69568.56162,153,0.46664,13707.33068
30-07-2023 17:31,29374.53,29374.53,29374.52,29374.52,1.63784,48110.76764,162,0.38071,11183.17732
30-07-2023 17:30,29374.82,29374.82,29374.52,29374.52,3.17694,93321.51691,206,1.11752,32826.62861
30-07-2023 17:29,29374.82,29374.82,29374.81,29374.82,1.56149,45868.47714,206,0.50692,14890.68375
30-07-2023 17:28,29369.6,29374.82,29369.59,29374.81,5.26085,154516.2019,268,4.2791,125681.0089
30-07-2023 17:27,29366,29369.6,29366,29369.59,7.10008,208513.2868,359,5.91231,173632.5929
30-07-2023 17:26,29366.01,29366.01,29366,29366,1.34393,39465.85424,140,0.58612,17212.00578
30-07-2023 17:25,29369.84,29369.84,29366,29366.01,7.67904,225525.6942,311,0.71601,21027.97489
30-07-2023 17:24,29366.72,29369.84,29366.71,29369.84,3.10699,91246.59635,235,2.15314,63232.57953
30-07-2023 17:23,29366.71,29366.72,29366.71,29366.71,2.19312,64404.73189,154,1.28525,37743.57688
30-07-2023 17:22,29364,29366.77,29363.99,29366.72,5.37946,157967.3935,273,4.09156,120146.2201
30-07-2023 17:21,29364,29364,29363.99,29363.99,1.79793,52794.40242,150,0.3878,11387.3592
30-07-2023 17:20,29364,29364,29363.99,29364,7.24518,212747.4099,186,1.68264,49409.04096
30-07-2023 17:19,29359.78,29364,29359.77,29363.99,6.04998,177642.7916,283,4.37283,128395.0195
30-07-2023 17:18,29359.77,29359.78,29359.77,29359.78,2.52577,74156.04317,158,1.68925,49596.00837
30-07-2023 17:17,29359.77,29359.78,29359.77,29359.78,1.52254,44701.4293,179,0.50818,14920.053
30-07-2023 17:16,29359.78,29359.78,29359.77,29359.78,1.4626,42941.60167,177,0.20696,6076.300069
30-07-2023 17:15,29361.4,29361.4,29359.41,29359.78,6.89795,202526.0621,249,0.43044,12637.84765
30-07-2023 17:14,29361.82,29364,29361.39,29361.39,4.85598,142585.9974,251,2.11377,62065.27195
30-07-2023 17:13,29365.99,29366,29361.81,29361.82,17.09651,502051.5195,306,0.19804,5815.423626
30-07-2023 17:12,29364.2,29366,29364.19,29365.99,8.00265,234999.2926,246,5.96011,175018.0991
30-07-2023 17:11,29370.87,29370.87,29364.19,29364.19,11.07098,325138.0309,363,0.8127,23867.14197
30-07-2023 17:10,29372.52,29372.53,29370.86,29370.86,5.29023,155381.8633,197,0.56824,16689.9136
30-07-2023 17:09,29377.99,29377.99,29371.48,29372.52,8.56671,251660.9652,254,0.65354,19198.96737
30-07-2023 17:08,29377.99,29377.99,29377.98,29377.99,1.30971,38476.6384,136,0.42108,12370.48403
30-07-2023 17:07,29377.98,29377.99,29377.98,29377.99,1.8543,54475.5932,204,0.48879,14359.66773
30-07-2023 17:06,29374.6,29377.99,29374.6,29377.99,3.36591,98876.65108,261,2.25036,66104.73599
30-07-2023 17:05,29374.61,29374.61,29374.6,29374.6,1.2484,36671.25606,174,0.54213,15924.85732
30-07-2023 17:04,29374.01,29374.61,29374,29374.6,3.13205,92001.29376,221,2.49584,73312.97799
30-07-2023 17:03,29378.94,29378.94,29374,29374.01,9.54862,280501.5531,379,0.62398,18329.73927
30-07-2023 17:02,29382,29382,29378.93,29378.93,6.58808,193559.942,288,0.79274,23290.92212
30-07-2023 17:01,29381.99,29382,29381.99,29381.99,4.62003,135745.6817,178,0.63985,18800.0727
30-07-2023 17:00,29380.01,29382,29380.01,29382,7.07428,207848.0804,332,4.33214,127280.9317
30-07-2023 16:59,29376,29385.67,29375.99,29380.02,39.36677,1156654.154,550,33.09682,972432.6788
30-07-2023 16:58,29370.87,29376,29370.86,29375.99,3.37591,99159.17039,214,2.53386,74425.9425
30-07-2023 16:57,29365.34,29370.87,29365.34,29370.86,5.54944,162968.6551,285,4.89242,143671.6561
30-07-2023 16:56,29365.34,29365.35,29365.34,29365.34,1.29261,37957.93566,136,0.35231,10345.70646
30-07-2023 16:55,29365.34,29365.35,29365.34,29365.35,2.09609,61552.39834,158,0.28161,8269.576214
30-07-2023 16:54,29366,29366.01,29365.34,29365.34,2.30173,67591.35399,184,1.13131,33221.33411
30-07-2023 16:53,29366,29366.01,29366,29366,2.39604,70362.11895,165,0.83086,24399.04307
30-07-2023 16:52,29366,29366.01,29366,29366.01,2.05928,60472.82283,172,0.63496,18646.24171
30-07-2023 16:51,29376.42,29376.43,29366,29366,6.69261,196558.1964,330,0.72648,21335.64394
30-07-2023 16:50,29381,29382.04,29376.42,29376.43,7.70829,226467.1487,364,0.27988,8222.877628
30-07-2023 16:49,29374,29381.01,29374,29381,4.43184,130188.4959,306,3.38935,99563.50099
30-07-2023 16:48,29368.17,29380.98,29368.17,29374,19.83517,582698.4373,596,10.31194,302924.5363
30-07-2023 16:47,29359.37,29368.18,29359.37,29368.17,4.70434,138133.5498,274,3.96606,116453.8185
30-07-2023 16:46,29359.38,29359.38,29359.37,29359.38,2.36376,69398.51511,139,1.06744,31339.37659
30-07-2023 16:45,29353.54,29359.38,29353.54,29359.37,3.50475,102890.5988,238,2.38761,70093.23604
30-07-2023 16:44,29353.25,29353.55,29353.25,29353.54,15.13502,444262.5731,238,14.17292,416021.575
30-07-2023 16:43,29356.45,29356.45,29353.25,29353.26,5.77796,169609.0041,261,1.03835,30479.06694
30-07-2023 16:42,29357.99,29358,29356.44,29356.45,6.28234,184434.9197,220,1.09133,32037.96623
30-07-2023 16:41,29350.45,29358,29350.45,29358,6.86493,201521.1677,303,5.83978,171426.9386
30-07-2023 16:40,29350.45,29350.46,29350.45,29350.45,3.36114,98650.99598,176,2.44668,71811.18347
30-07-2023 16:39,29344.59,29350.46,29344.59,29350.45,5.39527,158335.2626,328,4.21865,123802.684
30-07-2023 16:38,29344.6,29344.6,29344.59,29344.59,3.63915,106789.3793,156,1.46459,42977.80771
30-07-2023 16:37,29345.99,29346,29344.59,29344.6,18.14835,532577.0767,282,10.39816,305141.1293
30-07-2023 16:36,29341.95,29346,29341.94,29345.99,3.93469,115460.8067,250,1.90679,55951.17149
30-07-2023 16:35,29337,29341.95,29337,29341.94,8.24329,241843.4577,326,4.20262,123296.4308
30-07-2023 16:34,29344,29349.91,29337,29337,15.39565,451799.7117,514,4.39598,129010.9797
30-07-2023 16:33,29340.46,29344,29336.17,29343.99,11.38901,334139.6505,480,8.41823,246980.5043
30-07-2023 16:32,29346.81,29346.82,29340.45,29340.45,4.19577,123122.3876,302,0.8522,25005.95704
30-07-2023 16:31,29360.52,29360.52,29346.81,29346.81,11.4029,334709.0004,451,0.37702,11066.66604
30-07-2023 16:30,29372.03,29372.04,29360.25,29360.51,9.30315,273214.1485,421,2.77525,81504.5806
30-07-2023 16:29,29376.99,29376.99,29372.03,29372.04,7.1128,208942.5858,312,1.01965,29953.4442
30-07-2023 16:28,29371.09,29376.99,29371.08,29376.99,19.64062,576892.9356,318,19.3102,567186.8233
30-07-2023 16:27,29371.09,29371.09,29371.08,29371.08,1.39302,40914.51048,158,0.86182,25312.59278
30-07-2023 16:26,29371.09,29371.09,29371.08,29371.08,1.59699,46905.32975,169,0.86985,25548.44264
30-07-2023 16:25,29371.09,29371.09,29371.08,29371.08,4.15916,122159.0567,237,3.56321,104655.3616
30-07-2023 16:24,29371.09,29371.09,29371.08,29371.08,1.72215,50581.41051,133,0.50874,14942.24833
30-07-2023 16:23,29374.31,29374.31,29371.08,29371.09,21.99354,646032.1338,298,0.22959,6743.523263
30-07-2023 16:22,29377.02,29377.03,29374.3,29374.3,13.61553,399973.3596,271,1.67086,49082.62545
30-07-2023 16:21,29379.99,29380,29377.02,29377.02,11.02444,323891.1874,308,0.51546,15144.05466
30-07-2023 16:20,29378.92,29380,29377.65,29380,7.53542,221381.4069,272,3.86569,113566.4447
30-07-2023 16:19,29388,29388,29378.91,29378.91,11.89874,349637.1636,324,2.49861,73410.85217
30-07-2023 16:18,29388,29388,29387.99,29387.99,1.45672,42810.0781,133,0.53057,15592.39116
30-07-2023 16:17,29386.03,29388,29386.02,29387.99,10.09668,296707.784,249,8.03947,236250.5297
30-07-2023 16:16,29392.03,29392.03,29386.02,29386.02,8.13888,239195.3768,276,0.6152,18078.70525
30-07-2023 16:15,29398,29399.36,29392.02,29392.02,6.28956,184898.7154,347,3.20536,94230.34978
30-07-2023 16:14,29401.23,29401.24,29398,29398.01,7.1269,209531.2015,291,0.61117,17968.16632
30-07-2023 16:13,29397.69,29401.24,29397.69,29401.23,4.0928,120328.8242,204,2.88331,84769.28227
30-07-2023 16:12,29405.65,29405.66,29394.53,29397.5,17.69008,520123.8865,571,2.74024,80553.59365
30-07-2023 16:11,29400,29405.66,29399.99,29405.66,6.12587,180116.7812,299,5.15185,151475.3114
30-07-2023 16:10,29393.66,29400,29393.66,29400,7.25884,213383.0761,290,5.53418,162683.3884
30-07-2023 16:09,29393.57,29393.85,29388,29393.67,25.04807,736202.4391,614,8.02929,235977.1928
30-07-2023 16:08,29369.76,29393.57,29369.76,29393.56,13.45207,395207.0275,603,11.7923,346446.8276
30-07-2023 16:07,29354.92,29369.77,29354.91,29369.77,9.02715,265041.7435,357,8.00112,234916.8315
30-07-2023 16:06,29344.92,29354.92,29344.91,29354.91,6.14952,180489.9967,341,4.27723,125534.9579
30-07-2023 16:05,29335.86,29344.92,29335.85,29344.92,9.62553,282406.7916,406,6.74085,197778.2033
30-07-2023 16:04,29331.11,29335.86,29326,29335.86,28.81785,845245.8425,706,11.86815,348098.5671
30-07-2023 16:03,29349.36,29349.37,29330.19,29331.11,16.61175,487350.413,506,6.90423,202509.9065
30-07-2023 16:02,29354.01,29354.02,29349.36,29349.36,11.39483,334481.944,359,1.68732,49529.47627
30-07-2023 16:01,29353.49,29359.52,29353.48,29354.01,9.85881,289416.4811,414,4.99324,146575.422
30-07-2023 16:00,29349.36,29354.82,29349.36,29353.48,19.12245,561262.5212,493,14.45073,424134.4192
30-07-2023 15:59,29349.36,29349.37,29349.36,29349.37,5.54135,162635.0935,318,1.74732,51282.74119
30-07-2023 15:58,29344,29351.62,29344,29349.36,13.35524,391972.1037,354,6.07797,178376.7205
30-07-2023 15:57,29327.51,29351.7,29327.5,29344,25.26848,741414.7211,752,15.14645,444348.3734
30-07-2023 15:56,29320.01,29331.41,29312.51,29327.5,51.17376,1500531.251,1203,29.49639,864791.3278
30-07-2023 15:55,29339.99,29342,29320,29320,57.3358,1681797.876,1696,22.16168,650010.3934
30-07-2023 15:54,29341.92,29364,29339.99,29340,41.34342,1213439.997,970,13.55534,397844.8374
30-07-2023 15:53,29384.33,29384.33,29339.49,29341.91,46.76429,1372996.754,1577,15.65927,459674.735
30-07-2023 15:52,29391.85,29391.86,29382,29384.32,17.47758,513636.3025,452,7.58845,223000.0318
30-07-2023 15:51,29391.85,29391.86,29391.85,29391.86,6.3187,185718.3313,234,4.87167,143187.4426
30-07-2023 15:50,29397.76,29397.77,29391.84,29391.86,19.79418,581847.4398,329,0.75168,22096.11208
30-07-2023 15:49,29397.77,29397.77,29397.76,29397.77,2.908,85488.69525,223,0.91722,26964.2226
30-07-2023 15:48,29409.21,29409.21,29397.76,29397.77,18.22682,535966.1411,526,5.40901,159055.3964
30-07-2023 15:47,29422,29422,29409.2,29409.21,13.48196,396596.1446,449,0.98117,28858.40071
30-07-2023 15:46,29422,29422,29421.99,29421.99,2.39011,70321.8004,166,0.78762,23173.35564
30-07-2023 15:45,29415.86,29422,29415.86,29422,6.56544,193145.7805,352,4.97622,146389.0008
30-07-2023 15:44,29420.36,29420.37,29413.81,29415.87,18.01581,529964.1693,444,6.53261,192153.917
30-07-2023 15:43,29423,29423.01,29420.36,29420.37,5.5575,163504.9384,250,1.76227,51846.68275
30-07-2023 15:42,29425.17,29425.18,29423,29423,6.60055,194211.1138,261,2.59818,76446.74849
30-07-2023 15:41,29432.65,29432.65,29425.17,29425.17,10.64091,313169.3612,378,0.61531,18108.02187
30-07-2023 15:40,29432.65,29432.65,29432.64,29432.65,7.34937,216311.3951,324,3.36809,99131.81414
30-07-2023 15:39,29435.59,29435.59,29432.64,29432.65,14.03918,413233.6127,335,1.03202,30375.59398
30-07-2023 15:38,29427.99,29435.59,29427.99,29435.59,3.7287,109743.274,284,2.42541,71383.31132
30-07-2023 15:37,29423.34,29428,29423.33,29427.99,6.40044,188326.8517,278,3.35205,98632.88654
30-07-2023 15:36,29418.63,29423.34,29418.63,29423.33,7.75109,228053.6534,243,5.04574,148456.5092
30-07-2023 15:35,29408,29418.64,29407.99,29418.64,24.02318,706534.1087,524,19.41397,570980.7986
30-07-2023 15:34,29410.02,29410.02,29406,29407.99,10.28224,302377.767,354,4.95098,145590.3672
30-07-2023 15:33,29422.28,29422.28,29410.01,29410.02,29.32813,862638.8567,641,15.1654,446044.5702
30-07-2023 15:32,29436,29436.01,29422.27,29422.28,14.60007,429659.1978,406,3.88402,114300.5631
30-07-2023 15:31,29440.06,29444.99,29436,29436.01,30.68608,903465.864,691,9.0361,266041.3011
30-07-2023 15:30,29426.36,29445.49,29426.35,29440.07,72.60562,2137364.749,890,60.40471,1778137.886
30-07-2023 15:29,29442.35,29442.36,29426.35,29426.35,30.55433,899395.8235,520,4.91638,144736.5281
30-07-2023 15:28,29440,29443.69,29439.99,29442.35,22.65429,667000.9448,463,9.41877,277305.7768
30-07-2023 15:27,29436.29,29440,29436.29,29440,15.93677,469126.457,333,11.50232,338589.912
30-07-2023 15:26,29437.69,29441.46,29436.29,29436.3,18.46407,543583.2078,455,4.40129,129572.6188
30-07-2023 15:25,29428.54,29437.69,29428.54,29437.68,19.44182,572166.6115,421,12.09913,356080.2224
30-07-2023 15:24,29426.31,29428.55,29426.3,29428.55,4.90095,144218.2489,198,3.17849,93532.10673
30-07-2023 15:23,29416,29426.31,29415.99,29426.31,18.57228,546421.3572,353,17.52824,515703.811
30-07-2023 15:22,29413.32,29416,29413.31,29416,8.29108,243872.7723,308,5.22892,153803.6991
30-07-2023 15:21,29413.31,29413.32,29413.31,29413.32,1.8087,53199.86102,181,0.72273,21257.88876
30-07-2023 15:20,29413.54,29415.99,29413.31,29413.32,10.30294,303056.0686,398,2.44811,72007.76208
30-07-2023 15:19,29403.46,29413.54,29403.46,29413.54,12.24523,360138.3634,414,6.90298,203016.0086
30-07-2023 15:18,29403.47,29403.47,29403.46,29403.47,5.90927,173753.0171,284,3.29818,96977.93668
30-07-2023 15:17,29398.94,29403.47,29398.94,29403.46,13.31665,391502.3706,357,10.70296,314660.6485
30-07-2023 15:16,29397.99,29400.85,29397.99,29398.95,40.59474,1193499.523,475,5.00808,147236.1282
30-07-2023 15:15,29396.02,29398,29396.01,29397.99,6.36389,187076.1887,324,4.16791,122520.5365
30-07-2023 15:14,29396.01,29396.02,29396.01,29396.01,3.4506,101433.8769,196,0.48153,14155.06551
30-07-2023 15:13,29395.59,29397.92,29395.59,29396.02,8.86444,260587.1989,258,4.13466,121542.9535
30-07-2023 15:12,29394.99,29399.99,29394,29395.6,26.83808,788946.4281,536,16.03611,471377.2687
30-07-2023 15:11,29406.01,29406.01,29392.5,29394.98,13.06218,383983.6994,556,6.87691,202141.0752
30-07-2023 15:10,29404.83,29416,29402,29406.01,36.01335,1059134.557,838,15.9901,470229.0142
30-07-2023 15:09,29416.04,29416.05,29397.5,29404.83,27.43102,806609.7696,695,8.29439,243867.1229
30-07-2023 15:08,29419.99,29424,29416.04,29416.04,17.69544,520613.7927,513,4.85965,142977.7945
30-07-2023 15:07,29430.54,29434.32,29416.01,29419.99,40.57664,1194076.803,795,27.22222,801093.0628
30-07-2023 15:06,29444,29444,29430.54,29430.55,12.92676,380540.7091,485,3.33278,98104.42124
30-07-2023 15:05,29442.03,29445.99,29435.06,29444,49.51643,1457766.861,901,34.75318,1023094.357
30-07-2023 15:04,29446.1,29446.11,29430,29442.03,40.01961,1178169.919,970,22.83109,672088.4141
30-07-2023 15:03,29424.06,29449,29424.05,29446.1,82.29743,2422956.91,2056,48.57521,1430088.31
30-07-2023 15:02,29416.33,29424.06,29415.52,29424.06,44.73648,1316065.447,539,32.80059,964953.9401
30-07-2023 15:01,29408.29,29416.34,29408.28,29416.34,14.42591,424289.5279,485,7.67473,225720.1257
30-07-2023 15:00,29391.82,29408.29,29391.81,29408.28,28.25802,830818.4617,579,26.32263,773914.0555
30-07-2023 14:59,29381.13,29391.82,29381.13,29391.81,33.27224,977842.0015,500,30.16963,886656.3138
30-07-2023 14:58,29385.28,29385.29,29381.13,29381.14,7.05773,207372.6861,309,1.54856,45498.49028
30-07-2023 14:57,29380,29385.29,29378,29385.29,23.79502,699096.5781,475,16.90644,496710.1262
30-07-2023 14:56,29387.15,29387.15,29380,29380.01,12.15181,357084.3538,326,1.16084,34112.46668
30-07-2023 14:55,29385.14,29387.15,29385.14,29387.14,5.65617,166216.8453,260,2.15441,63310.26806
30-07-2023 14:54,29385.14,29385.15,29385.14,29385.14,5.35216,157274.0031,223,3.22339,94719.79866
30-07-2023 14:53,29391.73,29394.72,29385.14,29385.15,25.25083,742139.8308,459,12.45155,365965.8779
30-07-2023 14:52,29379.57,29392.36,29379.57,29391.74,27.3351,803288.8095,604,17.99573,528828.4659
30-07-2023 14:51,29390.01,29393.42,29377.15,29379.57,22.56604,663098.3047,753,10.44255,306828.5595
30-07-2023 14:50,29391.99,29392,29390,29390.01,8.55643,251481.6337,314,2.33703,68686.66312
30-07-2023 14:49,29392.27,29392.27,29384,29391.99,21.48224,631331.659,675,8.73695,256753.1454
30-07-2023 14:48,29372.99,29392.27,29372.99,29392.27,87.02293,2556802.066,902,69.27433,2035276.567
30-07-2023 14:47,29390,29391.64,29362.01,29373,38.23065,1123132.562,877,16.99893,499288.8218
30-07-2023 14:46,29412.54,29421.61,29374.01,29389.99,144.70303,4254637.937,1898,47.64706,1400838.013
30-07-2023 14:45,29324,29425,29323.99,29412.55,281.9662,8286164.032,5320,182.0846,5349624.402
30-07-2023 14:44,29323.99,29324,29323.99,29324,3.74961,109953.5473,278,2.11631,62058.67444
30-07-2023 14:43,29319.86,29324,29319.86,29324,3.52775,103439.5896,331,1.96223,57534.96236
30-07-2023 14:42,29318.74,29320.33,29318.74,29319.86,14.94329,438133.6487,424,6.83248,200326.0969
30-07-2023 14:41,29315,29318.75,29314.99,29318.74,8.98446,263400.3285,234,7.44014,218122.8316
30-07-2023 14:40,29306,29315,29306,29314.99,8.67709,254325.6047,429,7.00605,205348.4838
30-07-2023 14:39,29303.59,29306.01,29303.59,29306,5.80802,170201.4176,331,4.04711,118596.5846
30-07-2023 14:38,29298.92,29303.6,29298.33,29303.59,11.06367,324176.6022,467,5.22815,153182.4092
30-07-2023 14:37,29298.92,29298.93,29298.92,29298.92,2.83467,83052.77302,197,0.3463,10146.21946
30-07-2023 14:36,29303.95,29303.95,29298.32,29298.92,8.55484,250667.739,359,1.32797,38908.62877
30-07-2023 14:35,29303.95,29303.95,29303.94,29303.94,6.74168,197557.8097,249,2.35151,68908.53146
30-07-2023 14:34,29301.33,29303.95,29300.9,29303.94,7.64446,223999.7569,312,5.51558,161616.1967
